id,device_id,event_ts,longitude,latitude,vehicles,motorcycles,pedestrians,traffic_condition,trucks
885,0x1000000000012,2023-12-01 15:45:00,-74.80277,6.354195,37,9,275,high congestion,38
886,0x1000000000006,2023-12-01 15:46:00,-74.845024,6.288437,28,2,103,low traffic,28
887,0x100000000001b,2023-12-01 15:47:00,-75.354965,6.5623026,20,4,287,average traffic,20
888,0x1000000000018,2023-12-01 15:48:00,-75.37468,6.2834396,27,8,269,average traffic,27
889,0x100000000000f,2023-12-01 15:49:00,-75.38509,6.245362,14,5,288,average traffic,14
890,0x1000000000020,2023-12-01 15:50:00,-74.617966,6.914577,22,9,102,average traffic,24
891,0x100000000000d,2023-12-01 15:51:00,-75.34987,6.5546403,22,9,193,low traffic,22
892,0x1000000000013,2023-12-01 15:52:00,-75.43741,6.941837,26,7,128,clear,28
893,0x1000000000023,2023-12-01 15:53:00,-74.60664,6.73117,34,9,183,low traffic,36
894,0x100000000001e,2023-12-01 15:54:00,-75.31877,6.6169868,26,4,214,average traffic,26
895,0x1000000000008,2023-12-01 15:55:00,-75.43435,6.176573,28,4,116,low traffic,29
896,0x100000000001d,2023-12-01 15:56:00,-75.027374,7.1006494,25,3,175,low traffic,27
897,0x1000000000009,2023-12-01 15:57:00,-75.10104,6.2585945,36,2,294,average traffic,37
898,0x1000000000014,2023-12-01 15:58:00,-74.65671,6.572566,26,5,101,high congestion,26
899,0x1000000000015,2023-12-01 15:59:00,-74.49175,6.285598,22,1,144,clear,23
900,0x100000000001c,2023-12-01 16:00:00,-74.64704,7.0027533,13,7,198,clear,13
901,0x100000000001d,2023-12-01 16:01:00,-75.17631,6.508545,36,10,169,high congestion,36
902,0x1000000000015,2023-12-01 16:02:00,-75.42259,7.0423846,14,5,136,low traffic,15
903,0x1000000000004,2023-12-01 16:03:00,-74.76554,6.4194345,16,4,230,low traffic,18
904,0x100000000001d,2023-12-01 16:04:00,-74.939766,6.9575877,50,6,215,clear,51
905,0x100000000001f,2023-12-01 16:05:00,-74.58104,6.692462,39,7,189,average traffic,39
906,0x1000000000000,2023-12-01 16:06:00,-74.47106,6.15559,40,2,102,average traffic,42
907,0x1000000000017,2023-12-01 16:07:00,-74.943665,6.3169484,40,5,116,low traffic,42
908,0x100000000001b,2023-12-01 16:08:00,-74.72745,6.5239277,16,6,200,clear,16
909,0x1000000000018,2023-12-01 16:09:00,-74.87795,6.8650217,43,7,211,average traffic,43
910,0x1000000000026,2023-12-01 16:10:00,-75.12212,7.040822,21,2,112,high congestion,22
911,0x1000000000002,2023-12-01 16:11:00,-74.86047,6.38028,35,2,261,high congestion,36
912,0x1000000000002,2023-12-01 16:12:00,-74.96158,6.159669,42,4,214,clear,43
913,0x1000000000021,2023-12-01 16:13:00,-74.80182,6.762215,22,7,165,average traffic,24
914,0x1000000000012,2023-12-01 16:14:00,-75.31908,6.746669,15,6,164,low traffic,17
915,0x1000000000002,2023-12-01 16:15:00,-74.834435,6.292796,23,5,184,high congestion,24
916,0x1000000000017,2023-12-01 16:16:00,-74.91482,6.58273,36,4,211,average traffic,37
917,0x100000000001e,2023-12-01 16:17:00,-74.70599,7.1090574,41,5,118,average traffic,41
918,0x1000000000014,2023-12-01 16:18:00,-74.85839,6.493127,37,2,218,high congestion,39
919,0x100000000001f,2023-12-01 16:19:00,-74.73058,6.9491744,46,5,144,high congestion,46
920,0x1000000000009,2023-12-01 16:20:00,-75.07123,6.6821504,22,1,128,average traffic,22
921,0x1000000000017,2023-12-01 16:21:00,-74.780594,6.7797256,19,8,296,low traffic,19
922,0x1000000000022,2023-12-01 16:22:00,-75.29075,6.8394403,16,6,118,average traffic,18
923,0x1000000000001,2023-12-01 16:23:00,-74.71623,7.1382275,26,8,127,low traffic,27
924,0x100000000001b,2023-12-01 16:24:00,-74.59237,6.712986,20,10,201,average traffic,22
925,0x1000000000001,2023-12-01 16:25:00,-74.48273,6.570118,40,4,252,high congestion,40
926,0x1000000000004,2023-12-01 16:26:00,-74.74313,6.7165303,28,5,111,low traffic,28
927,0x1000000000009,2023-12-01 16:27:00,-74.96953,6.501451,21,9,165,low traffic,21
928,0x100000000001b,2023-12-01 16:28:00,-75.0405,6.6023784,29,6,117,clear,29
929,0x100000000001f,2023-12-01 16:29:00,-75.05702,6.625052,12,5,281,low traffic,12
930,0x1000000000015,2023-12-01 16:30:00,-75.08512,6.658648,41,2,219,low traffic,43
931,0x100000000000d,2023-12-01 16:31:00,-74.75552,6.877981,20,5,209,average traffic,20
932,0x100000000000a,2023-12-01 16:32:00,-74.53221,6.666664,31,8,299,average traffic,32
933,0x100000000000a,2023-12-01 16:33:00,-74.54477,6.8962975,15,2,173,average traffic,17
934,0x100000000000d,2023-12-01 16:34:00,-74.91259,7.1269145,43,5,197,high congestion,43
935,0x1000000000023,2023-12-01 16:35:00,-75.20645,6.69765,50,3,211,high congestion,51
936,0x1000000000016,2023-12-01 16:36:00,-75.07919,7.036074,15,5,212,average traffic,15
937,0x1000000000011,2023-12-01 16:37:00,-75.36241,6.787429,32,4,110,low traffic,34
938,0x1000000000002,2023-12-01 16:38:00,-75.22511,6.8744836,33,5,289,average traffic,35
939,0x100000000000d,2023-12-01 16:39:00,-74.93179,6.2794757,32,9,197,low traffic,33
940,0x1000000000015,2023-12-01 16:40:00,-74.8548,6.879891,30,6,294,average traffic,31
941,0x100000000001a,2023-12-01 16:41:00,-74.54208,6.5479946,27,9,130,low traffic,27
942,0x1000000000021,2023-12-01 16:42:00,-75.085396,7.014169,19,9,278,high congestion,21
943,0x1000000000022,2023-12-01 16:43:00,-75.46159,6.7680492,21,9,287,low traffic,21
944,0x1000000000022,2023-12-01 16:44:00,-75.11672,6.3573427,42,5,240,average traffic,44
945,0x1000000000025,2023-12-01 16:45:00,-74.88805,6.910353,31,2,237,clear,31
946,0x1000000000011,2023-12-01 16:46:00,-75.28108,6.638692,38,6,107,high congestion,40
947,0x100000000000e,2023-12-01 16:47:00,-75.18595,6.7315307,42,6,123,high congestion,44
948,0x1000000000025,2023-12-01 16:48:00,-75.25562,6.5035276,29,6,194,high congestion,29
949,0x1000000000022,2023-12-01 16:49:00,-75.321526,6.3519278,40,3,134,clear,41
950,0x1000000000006,2023-12-01 16:50:00,-75.37932,6.8890862,49,8,289,low traffic,50
951,0x100000000000f,2023-12-01 16:51:00,-75.03476,6.4016724,49,8,238,average traffic,49
952,0x1000000000020,2023-12-01 16:52:00,-74.55554,6.5002213,42,10,148,high congestion,42
953,0x1000000000008,2023-12-01 16:53:00,-75.23392,6.982783,45,10,178,low traffic,46
954,0x100000000000b,2023-12-01 16:54:00,-74.7605,6.7266726,23,3,141,low traffic,23
955,0x100000000001d,2023-12-01 16:55:00,-74.589554,6.715788,36,3,285,high congestion,38
956,0x1000000000021,2023-12-01 16:56:00,-75.22882,6.96502,43,1,127,low traffic,43
957,0x100000000001a,2023-12-01 16:57:00,-74.566055,6.2797403,23,8,243,clear,24
958,0x100000000001c,2023-12-01 16:58:00,-74.84804,6.343897,43,9,110,average traffic,43
959,0x100000000000a,2023-12-01 16:59:00,-74.843666,6.2348976,24,7,244,low traffic,26
960,0x1000000000002,2023-12-01 17:00:00,-74.47105,7.1009254,35,9,154,clear,36
961,0x1000000000013,2023-12-01 17:01:00,-75.39476,6.5799294,46,2,265,clear,47
962,0x1000000000021,2023-12-01 17:02:00,-75.13713,7.0326056,21,6,261,average traffic,22
963,0x1000000000017,2023-12-01 17:03:00,-75.332726,6.317341,30,6,156,low traffic,31
964,0x1000000000000,2023-12-01 17:04:00,-75.30921,7.114056,41,6,255,clear,43
965,0x1000000000004,2023-12-01 17:05:00,-74.74189,6.7771363,37,1,105,low traffic,38
966,0x1000000000021,2023-12-01 17:06:00,-75.24961,7.04595,44,8,277,clear,45
967,0x100000000000b,2023-12-01 17:07:00,-75.09548,6.663641,22,3,267,average traffic,24
968,0x1000000000009,2023-12-01 17:08:00,-74.911224,6.518069,39,4,169,low traffic,41
969,0x1000000000018,2023-12-01 17:09:00,-75.3074,6.302732,50,9,289,clear,52
970,0x100000000001b,2023-12-01 17:10:00,-74.474556,6.88641,49,5,294,low traffic,49
971,0x100000000000f,2023-12-01 17:11:00,-74.47094,6.587532,17,4,243,clear,19
972,0x1000000000023,2023-12-01 17:12:00,-75.23315,6.991787,13,3,231,average traffic,13
973,0x100000000001b,2023-12-01 17:13:00,-74.62429,7.0349402,18,6,107,high congestion,19
974,0x100000000001d,2023-12-01 17:14:00,-75.18216,6.3911934,49,8,116,low traffic,50
975,0x1000000000001,2023-12-01 17:15:00,-74.860886,6.198044,48,3,212,clear,49
976,0x1000000000011,2023-12-01 17:16:00,-75.218315,7.0869217,20,6,196,average traffic,21
977,0x1000000000016,2023-12-01 17:17:00,-75.3145,7.020967,20,4,280,low traffic,22
978,0x1000000000022,2023-12-01 17:18:00,-74.85016,6.5762405,14,4,272,low traffic,14
979,0x100000000001b,2023-12-01 17:19:00,-75.114784,6.5610003,42,4,232,high congestion,44
980,0x1000000000007,2023-12-01 17:20:00,-74.89514,6.7327194,12,9,114,average traffic,13
981,0x1000000000012,2023-12-01 17:21:00,-74.9638,6.6357365,18,2,205,low traffic,20
982,0x100000000001b,2023-12-01 17:22:00,-75.336365,6.7374926,37,7,184,clear,38
983,0x100000000001f,2023-12-01 17:23:00,-74.62057,6.796067,14,4,208,low traffic,15
984,0x1000000000019,2023-12-01 17:24:00,-74.89852,6.8640018,32,10,187,average traffic,34
985,0x1000000000003,2023-12-01 17:25:00,-75.152794,6.927614,35,5,262,high congestion,36
986,0x100000000000e,2023-12-01 17:26:00,-75.44405,6.627864,33,8,106,low traffic,34
987,0x100000000000e,2023-12-01 17:27:00,-75.222755,6.361503,36,4,267,low traffic,38
988,0x1000000000015,2023-12-01 17:28:00,-75.0373,6.5947514,19,8,110,low traffic,21
989,0x1000000000013,2023-12-01 17:29:00,-74.56703,6.939732,15,10,199,low traffic,17
990,0x1000000000020,2023-12-01 17:30:00,-75.45731,6.7216177,22,9,222,low traffic,24
991,0x1000000000012,2023-12-01 17:31:00,-74.71398,6.5001216,29,2,152,low traffic,30
992,0x100000000000a,2023-12-01 17:32:00,-75.016594,6.375128,20,3,245,average traffic,22
993,0x100000000000c,2023-12-01 17:33:00,-74.83922,6.8974633,20,7,156,average traffic,21
994,0x1000000000011,2023-12-01 17:34:00,-74.80209,6.1732945,21,9,161,clear,22
995,0x1000000000015,2023-12-01 17:35:00,-75.10187,7.1464243,41,4,239,average traffic,42
996,0x1000000000023,2023-12-01 17:36:00,-74.474396,6.274909,39,4,184,clear,39
997,0x1000000000008,2023-12-01 17:37:00,-74.58868,6.654392,49,5,196,low traffic,50
998,0x1000000000010,2023-12-01 17:38:00,-74.50464,6.532596,30,4,111,low traffic,32
999,0x1000000000025,2023-12-01 17:39:00,-75.31244,6.427226,39,7,234,clear,39
1000,0x1000000000001,2023-12-01 17:40:00,-74.497795,7.106349,30,5,298,high congestion,32
1001,0x1000000000004,2023-12-01 17:41:00,-74.74786,6.711208,27,2,285,high congestion,29
1002,0x1000000000016,2023-12-01 17:42:00,-74.87379,6.4718666,12,6,264,average traffic,13
1003,0x100000000001d,2023-12-01 17:43:00,-74.80751,6.149362,23,4,196,clear,25
1004,0x1000000000010,2023-12-01 17:44:00,-75.12604,6.905931,19,8,139,average traffic,20
1005,0x1000000000015,2023-12-01 17:45:00,-74.49271,6.41357,39,3,253,low traffic,40
1006,0x1000000000015,2023-12-01 17:46:00,-75.043045,6.9913836,42,8,103,average traffic,43
1007,0x100000000000f,2023-12-01 17:47:00,-75.16146,6.356214,18,6,110,clear,19
1008,0x100000000000e,2023-12-01 17:48:00,-75.30083,6.5534153,19,2,253,low traffic,19
1009,0x1000000000016,2023-12-01 17:49:00,-75.35912,6.496313,36,5,195,average traffic,38
1010,0x1000000000001,2023-12-01 17:50:00,-74.95452,6.788335,17,3,179,low traffic,19
1011,0x100000000000f,2023-12-01 17:51:00,-74.789246,6.277472,34,4,217,average traffic,34
1012,0x1000000000005,2023-12-01 17:52:00,-75.31271,6.726603,16,8,134,average traffic,18
1013,0x100000000000b,2023-12-01 17:53:00,-75.28785,6.1477532,47,8,242,clear,48
1014,0x1000000000022,2023-12-01 17:54:00,-74.55074,6.338273,14,9,196,average traffic,16
1015,0x100000000001e,2023-12-01 17:55:00,-74.85009,6.2230215,38,6,224,low traffic,40
1016,0x1000000000000,2023-12-01 17:56:00,-74.9936,6.457757,25,1,197,high congestion,26
1017,0x100000000001d,2023-12-01 17:57:00,-75.46323,6.980023,32,5,191,low traffic,33
1018,0x1000000000004,2023-12-01 17:58:00,-75.44669,7.0508623,36,10,121,clear,37
1019,0x100000000000c,2023-12-01 17:59:00,-74.81678,7.131847,44,7,273,low traffic,46
1020,0x100000000001d,2023-12-01 18:00:00,-75.25593,7.0951996,15,9,276,average traffic,15
1021,0x1000000000025,2023-12-01 18:01:00,-75.07417,6.87648,15,9,274,clear,17
1022,0x100000000001e,2023-12-01 18:02:00,-75.19776,6.2356963,38,8,247,low traffic,40
1023,0x1000000000007,2023-12-01 18:03:00,-74.53636,6.92159,20,3,137,low traffic,22
1024,0x1000000000023,2023-12-01 18:04:00,-74.66738,6.96885,32,6,132,low traffic,34
1025,0x1000000000018,2023-12-01 18:05:00,-74.82774,6.7884636,30,4,133,clear,32
1026,0x1000000000016,2023-12-01 18:06:00,-75.26988,6.5668616,37,2,105,clear,38
1027,0x1000000000010,2023-12-01 18:07:00,-75.270004,6.9002023,26,6,283,clear,27
1028,0x1000000000008,2023-12-01 18:08:00,-74.88136,6.9580483,24,5,123,average traffic,26
1029,0x100000000000a,2023-12-01 18:09:00,-74.69334,6.952065,35,8,108,clear,37
1030,0x1000000000003,2023-12-01 18:10:00,-74.51266,6.3669753,32,4,240,clear,32
1031,0x1000000000009,2023-12-01 18:11:00,-75.1133,6.7740088,20,9,275,average traffic,22
1032,0x100000000001c,2023-12-01 18:12:00,-74.753044,6.4799995,45,1,210,clear,46
1033,0x1000000000025,2023-12-01 18:13:00,-74.83653,6.921069,22,5,135,low traffic,22
1034,0x1000000000003,2023-12-01 18:14:00,-75.1195,6.390185,42,5,239,average traffic,42
1035,0x1000000000003,2023-12-01 18:15:00,-75.42665,6.6833124,22,6,222,high congestion,24
1036,0x1000000000020,2023-12-01 18:16:00,-74.52794,6.62431,41,3,126,high congestion,42
1037,0x1000000000025,2023-12-01 18:17:00,-75.38025,6.5804367,21,3,239,average traffic,22
1038,0x1000000000012,2023-12-01 18:18:00,-75.04359,6.181,16,3,116,clear,18
1039,0x100000000001f,2023-12-01 18:19:00,-75.05407,6.2911334,49,10,264,high congestion,50
1040,0x100000000001d,2023-12-01 18:20:00,-75.24961,6.3008556,41,9,113,high congestion,43
1041,0x100000000000c,2023-12-01 18:21:00,-74.78779,6.4095354,24,9,220,average traffic,26
1042,0x1000000000007,2023-12-01 18:22:00,-74.83648,6.2439895,26,6,119,average traffic,28
1043,0x100000000000b,2023-12-01 18:23:00,-74.75554,6.9086137,45,8,219,average traffic,47
1044,0x1000000000020,2023-12-01 18:24:00,-74.549416,6.357737,34,7,124,high congestion,35
1045,0x1000000000027,2023-12-01 18:25:00,-74.98584,6.5736485,48,6,183,average traffic,50
1046,0x1000000000010,2023-12-01 18:26:00,-74.61038,6.9504986,16,10,198,high congestion,18
1047,0x100000000000d,2023-12-01 18:27:00,-74.79935,6.8896456,34,3,102,average traffic,34
1048,0x1000000000026,2023-12-01 18:28:00,-74.80986,6.2343717,48,5,219,low traffic,50
1049,0x100000000001c,2023-12-01 18:29:00,-75.19067,6.5923533,37,7,207,low traffic,38
1050,0x100000000000a,2023-12-01 18:30:00,-75.42824,6.6849504,40,1,251,average traffic,42
1051,0x1000000000019,2023-12-01 18:31:00,-75.40204,7.0729895,41,4,256,average traffic,42
1052,0x100000000000e,2023-12-01 18:32:00,-74.98752,6.696522,20,8,159,high congestion,20
1053,0x100000000001a,2023-12-01 18:33:00,-74.51727,6.7654867,42,8,229,average traffic,44
1054,0x1000000000021,2023-12-01 18:34:00,-74.72784,6.975734,34,6,108,high congestion,36
1055,0x1000000000006,2023-12-01 18:35:00,-75.30499,7.068571,37,4,209,low traffic,39
1056,0x1000000000022,2023-12-01 18:36:00,-75.2454,6.6095123,11,1,222,low traffic,11
1057,0x100000000001d,2023-12-01 18:37:00,-75.125946,7.0890245,40,9,151,clear,42
1058,0x1000000000025,2023-12-01 18:38:00,-75.17323,7.0569735,43,7,264,low traffic,43
1059,0x100000000000a,2023-12-01 18:39:00,-75.30184,6.266734,28,6,128,clear,30
1060,0x1000000000012,2023-12-01 18:40:00,-74.69674,6.542855,40,6,254,low traffic,40
1061,0x1000000000021,2023-12-01 18:41:00,-75.40844,6.821812,40,8,157,low traffic,40
1062,0x1000000000024,2023-12-01 18:42:00,-75.17502,6.6894045,15,6,277,low traffic,15
1063,0x1000000000009,2023-12-01 18:43:00,-75.404915,6.4894156,18,2,191,clear,19
1064,0x1000000000013,2023-12-01 18:44:00,-75.241806,7.0986834,45,4,114,low traffic,47
1065,0x1000000000015,2023-12-01 18:45:00,-74.92552,6.433889,30,4,154,low traffic,31
1066,0x1000000000001,2023-12-01 18:46:00,-74.96753,6.7905188,10,6,120,high congestion,11
1067,0x1000000000021,2023-12-01 18:47:00,-74.96767,6.213396,11,2,138,clear,11
1068,0x100000000000e,2023-12-01 18:48:00,-74.71544,6.351905,37,5,137,low traffic,39
1069,0x100000000001e,2023-12-01 18:49:00,-74.626335,6.8071494,28,6,143,low traffic,30
1070,0x1000000000020,2023-12-01 18:50:00,-75.45581,6.335443,20,9,114,clear,22
1071,0x100000000001d,2023-12-01 18:51:00,-75.14087,6.2113204,43,8,286,average traffic,44
1072,0x100000000001d,2023-12-01 18:52:00,-75.2943,6.4962673,42,10,212,low traffic,42
1073,0x1000000000019,2023-12-01 18:53:00,-74.75913,6.320886,22,9,272,low traffic,23
1074,0x100000000001e,2023-12-01 18:54:00,-74.724846,6.3161144,24,1,278,average traffic,24
1075,0x1000000000022,2023-12-01 18:55:00,-74.55569,7.078459,22,6,297,low traffic,24
1076,0x100000000000d,2023-12-01 18:56:00,-74.86673,6.323852,29,2,288,average traffic,30
1077,0x1000000000005,2023-12-01 18:57:00,-75.07336,6.8731503,28,8,172,high congestion,28
1078,0x1000000000016,2023-12-01 18:58:00,-75.21233,6.748679,49,5,232,average traffic,49
1079,0x100000000000d,2023-12-01 18:59:00,-75.30899,6.5572996,28,4,279,average traffic,30
1080,0x1000000000002,2023-12-01 19:00:00,-74.89484,7.008712,37,2,185,average traffic,39
1081,0x100000000000f,2023-12-01 19:01:00,-75.103096,7.061238,41,6,108,average traffic,42
1082,0x100000000000e,2023-12-01 19:02:00,-75.061424,6.699605,14,5,104,low traffic,16
1083,0x100000000001c,2023-12-01 19:03:00,-74.669586,6.9143147,33,9,241,low traffic,35
1084,0x1000000000013,2023-12-01 19:04:00,-75.36783,7.0444093,29,9,221,high congestion,30
1085,0x1000000000017,2023-12-01 19:05:00,-74.62186,7.067924,37,4,145,average traffic,39
1086,0x1000000000021,2023-12-01 19:06:00,-74.65124,6.8461523,50,8,183,average traffic,52
1087,0x1000000000025,2023-12-01 19:07:00,-75.04356,6.220255,29,1,120,high congestion,30
1088,0x1000000000014,2023-12-01 19:08:00,-75.02463,6.985581,31,7,191,low traffic,32
1089,0x1000000000019,2023-12-01 19:09:00,-74.70952,7.0723605,44,8,158,clear,45
1090,0x100000000001d,2023-12-01 19:10:00,-75.21987,7.036956,41,2,219,high congestion,41
1091,0x1000000000001,2023-12-01 19:11:00,-74.79173,6.778055,31,9,159,average traffic,32
1092,0x1000000000026,2023-12-01 19:12:00,-75.12987,6.7424464,38,10,199,clear,39
1093,0x1000000000002,2023-12-01 19:13:00,-74.90956,6.872449,34,10,108,average traffic,35
1094,0x1000000000016,2023-12-01 19:14:00,-75.22044,6.410726,44,10,282,clear,44
1095,0x1000000000015,2023-12-01 19:15:00,-74.49904,6.642043,41,2,230,average traffic,41
1096,0x1000000000026,2023-12-01 19:16:00,-74.78741,6.890046,46,7,263,average traffic,47
1097,0x1000000000010,2023-12-01 19:17:00,-75.06646,7.0274277,19,1,216,average traffic,19
1098,0x1000000000007,2023-12-01 19:18:00,-74.930954,7.1301417,28,8,260,low traffic,28
1099,0x1000000000024,2023-12-01 19:19:00,-74.80345,7.0535126,34,8,254,low traffic,35
1100,0x100000000001a,2023-12-01 19:20:00,-74.8278,6.8889036,38,9,255,average traffic,38
1101,0x100000000001b,2023-12-01 19:21:00,-74.876,6.441761,37,8,182,high congestion,39
1102,0x1000000000023,2023-12-01 19:22:00,-74.96981,6.520617,28,2,144,clear,30
1103,0x1000000000010,2023-12-01 19:23:00,-75.13259,6.3449507,50,10,179,average traffic,51
1104,0x100000000000a,2023-12-01 19:24:00,-74.576225,7.0436864,41,9,280,low traffic,41
1105,0x1000000000025,2023-12-01 19:25:00,-74.99487,6.484864,27,1,203,low traffic,29
1106,0x100000000001a,2023-12-01 19:26:00,-74.59916,6.2512383,18,9,255,low traffic,19
1107,0x1000000000018,2023-12-01 19:27:00,-75.44117,6.6357207,47,9,272,average traffic,49
1108,0x1000000000019,2023-12-01 19:28:00,-74.49901,6.6433787,43,7,195,average traffic,43
1109,0x1000000000024,2023-12-01 19:29:00,-74.83397,7.1000175,18,4,259,clear,20
1110,0x1000000000013,2023-12-01 19:30:00,-75.28754,6.9227104,16,6,242,average traffic,16
1111,0x1000000000018,2023-12-01 19:31:00,-74.98302,6.604318,17,4,207,high congestion,19
1112,0x1000000000002,2023-12-01 19:32:00,-74.490875,6.4005256,37,2,182,average traffic,39
1113,0x1000000000026,2023-12-01 19:33:00,-75.36957,6.8530507,16,5,286,low traffic,18
1114,0x1000000000017,2023-12-01 19:34:00,-75.15557,6.721914,29,1,157,low traffic,29
1115,0x1000000000020,2023-12-01 19:35:00,-75.14259,6.299445,18,4,225,low traffic,19
1116,0x1000000000013,2023-12-01 19:36:00,-75.302864,7.1378155,41,5,264,clear,42
1117,0x1000000000010,2023-12-01 19:37:00,-74.98964,6.435711,13,10,202,average traffic,15
1118,0x100000000001d,2023-12-01 19:38:00,-74.78503,6.7324185,29,2,131,clear,31
1119,0x1000000000014,2023-12-01 19:39:00,-75.176765,7.10641,43,8,190,clear,45
1120,0x1000000000025,2023-12-01 19:40:00,-74.995575,6.7011127,10,5,277,average traffic,11
1121,0x1000000000016,2023-12-01 19:41:00,-75.27142,7.063333,39,3,159,clear,39
1122,0x1000000000018,2023-12-01 19:42:00,-75.45906,6.617604,11,8,124,high congestion,13
1123,0x1000000000022,2023-12-01 19:43:00,-75.324875,6.830338,28,6,157,average traffic,28
1124,0x1000000000008,2023-12-01 19:44:00,-74.54755,6.354442,45,6,234,average traffic,47
1125,0x1000000000002,2023-12-01 19:45:00,-74.55284,6.266426,25,7,230,clear,27
1126,0x1000000000020,2023-12-01 19:46:00,-75.40329,6.4609537,41,5,292,average traffic,42
1127,0x1000000000002,2023-12-01 19:47:00,-74.96169,6.3931646,40,8,188,average traffic,42
1128,0x1000000000019,2023-12-01 19:48:00,-74.48487,6.6196756,39,9,112,average traffic,39
1129,0x100000000001f,2023-12-01 19:49:00,-75.32781,6.4606967,49,8,280,clear,49
1130,0x1000000000020,2023-12-01 19:50:00,-74.52768,6.397232,18,9,113,low traffic,18
1131,0x1000000000014,2023-12-01 19:51:00,-74.70655,6.6683125,41,7,214,low traffic,42
1132,0x100000000001f,2023-12-01 19:52:00,-74.88184,7.041117,28,6,260,average traffic,29
1133,0x1000000000010,2023-12-01 19:53:00,-74.77541,6.9140024,21,7,169,low traffic,22
1134,0x1000000000019,2023-12-01 19:54:00,-75.24618,6.745893,42,10,253,high congestion,42
1135,0x1000000000027,2023-12-01 19:55:00,-74.86321,6.8669224,36,4,178,average traffic,37
1136,0x100000000001f,2023-12-01 19:56:00,-75.05459,7.031093,31,4,234,clear,33
1137,0x100000000000d,2023-12-01 19:57:00,-75.43574,7.0429225,14,6,296,low traffic,14
1138,0x1000000000003,2023-12-01 19:58:00,-75.11551,6.2400694,47,6,182,average traffic,48
1139,0x100000000001b,2023-12-01 19:59:00,-74.953926,6.888273,48,4,297,average traffic,49
1140,0x1000000000012,2023-12-01 20:00:00,-75.31787,6.296733,50,6,166,clear,51
1141,0x1000000000020,2023-12-01 20:01:00,-75.41187,6.548995,41,7,110,high congestion,42
1142,0x100000000001c,2023-12-01 20:02:00,-75.11835,7.1240005,40,9,159,low traffic,42
1143,0x1000000000024,2023-12-01 20:03:00,-74.568405,6.443116,27,5,275,high congestion,29
1144,0x1000000000001,2023-12-01 20:04:00,-75.40192,6.5213213,20,3,225,low traffic,22
1145,0x1000000000002,2023-12-01 20:05:00,-74.88577,6.928936,16,2,126,low traffic,16
1146,0x1000000000018,2023-12-01 20:06:00,-75.09032,6.7352004,15,5,206,high congestion,17
1147,0x1000000000026,2023-12-01 20:07:00,-74.57591,6.306007,14,9,273,low traffic,15
1148,0x1000000000021,2023-12-01 20:08:00,-75.05609,6.5175424,26,8,292,average traffic,27
1149,0x1000000000027,2023-12-01 20:09:00,-74.814026,6.7085238,25,3,133,average traffic,25
1150,0x1000000000008,2023-12-01 20:10:00,-74.54419,6.5935497,35,1,297,clear,37
1151,0x1000000000022,2023-12-01 20:11:00,-74.50926,7.014947,46,3,103,average traffic,47
1152,0x100000000000a,2023-12-01 20:12:00,-74.93304,7.093706,15,5,186,clear,16
1153,0x1000000000018,2023-12-01 20:13:00,-74.55948,6.4562864,19,3,214,average traffic,21
1154,0x1000000000027,2023-12-01 20:14:00,-75.34658,6.755735,39,6,144,average traffic,40
1155,0x1000000000013,2023-12-01 20:15:00,-74.55133,7.076427,14,6,291,average traffic,15
1156,0x100000000001f,2023-12-01 20:16:00,-75.24141,6.385101,39,4,263,average traffic,40
1157,0x100000000000a,2023-12-01 20:17:00,-74.507195,7.026802,19,2,159,low traffic,20
1158,0x1000000000025,2023-12-01 20:18:00,-74.64677,6.998092,21,3,234,low traffic,23
1159,0x1000000000023,2023-12-01 20:19:00,-75.282974,6.4460106,22,10,206,average traffic,23
1160,0x1000000000017,2023-12-01 20:20:00,-74.77676,6.828728,15,10,246,low traffic,17
1161,0x1000000000007,2023-12-01 20:21:00,-75.20546,6.5713944,47,7,118,clear,49
1162,0x1000000000022,2023-12-01 20:22:00,-75.3067,6.882891,16,3,286,low traffic,17
1163,0x100000000001f,2023-12-01 20:23:00,-75.087654,6.584081,37,2,270,high congestion,38
1164,0x100000000000c,2023-12-01 20:24:00,-74.47521,7.1186666,31,4,246,low traffic,32
1165,0x100000000001d,2023-12-01 20:25:00,-74.495346,6.233343,23,8,244,low traffic,24
1166,0x1000000000027,2023-12-01 20:26:00,-75.09214,6.603509,29,9,206,average traffic,29
1167,0x1000000000004,2023-12-01 20:27:00,-75.39728,6.6757064,46,7,115,average traffic,47
1168,0x1000000000010,2023-12-01 20:28:00,-74.970894,7.038195,15,7,182,average traffic,15
1169,0x1000000000002,2023-12-01 20:29:00,-75.44802,6.4402475,45,10,198,clear,47
1170,0x1000000000024,2023-12-01 20:30:00,-74.68203,6.6393876,15,3,287,average traffic,17
1171,0x1000000000006,2023-12-01 20:31:00,-75.24232,6.2820406,30,1,285,low traffic,31
1172,0x100000000000b,2023-12-01 20:32:00,-75.39234,7.0772753,19,3,104,average traffic,19
1173,0x100000000001b,2023-12-01 20:33:00,-74.49687,6.72118,35,9,237,average traffic,35
1174,0x1000000000012,2023-12-01 20:34:00,-74.95794,6.2709837,36,4,163,clear,36
1175,0x1000000000003,2023-12-01 20:35:00,-74.49907,6.8344893,25,5,250,high congestion,25
1176,0x100000000000d,2023-12-01 20:36:00,-75.45218,6.819217,35,1,216,average traffic,35
